year,tree,modalidad,area,carrera,campus,codigo,oferta,aspirantes,presentaron_examen,aciertos_minimos,seleccionados
2025,suayed,suayed,4,PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,42100106,245,1053,755,59,245
2026,licenciatura,escolarizado,1,ACTUARIA,FACULTAD DE CIENCIAS,10100035,70,1614,1395,113,86
2026,licenciatura,escolarizado,1,ACTUARIA,FES ACATLÁN,10102005,51,773,668,108,54
2026,licenciatura,escolarizado,1,ARQUITECTURA,FACULTAD DE ARQUITECTURA,10200015,250,4730,4032,108,276
2026,licenciatura,escolarizado,1,ARQUITECTURA,FES ACATLÁN,10202005,86,1479,1266,99,110
2026,licenciatura,escolarizado,1,ARQUITECTURA,FES ARAGÓN,10204005,95,1869,1628,103,106
2026,licenciatura,escolarizado,1,ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,10300015,25,308,270,100,27
2026,licenciatura,escolarizado,1,CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13307005,44,28,22,40,20
2026,licenciatura,escolarizado,1,CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,10400035,40,1270,1042,113,47
2026,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,12700175,55,132,114,73,55
2026,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,12710005,35,54,46,40,41
2026,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,12708005,28,14,8,47,8
2026,licenciatura,escolarizado,1,DISEÑO INDUSTRIAL,FES ARAGÓN,10504005,23,822,662,106,26
2026,licenciatura,escolarizado,1,FISICA,FACULTAD DE CIENCIAS,10600035,80,876,734,108,90
2026,licenciatura,escolarizado,1,FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13400035,13,293,236,109,13
2026,licenciatura,escolarizado,1,GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13107005,40,23,22,49,20
2026,licenciatura,escolarizado,1,"ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLÁN,13001005,90,397,341,80,92
2026,licenciatura,escolarizado,1,INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERÍA,13900115,13,1333,1123,115,25
2026,licenciatura,escolarizado,1,INGENIERIA AMBIENTAL,FACULTAD DE INGENIERÍA,13700115,19,189,160,105,19
2026,licenciatura,escolarizado,1,INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,10700115,130,1501,1263,104,133
2026,licenciatura,escolarizado,1,INGENIERIA CIVIL,FES ACATLÁN,10702005,104,647,557,89,104
2026,licenciatura,escolarizado,1,INGENIERIA CIVIL,FES ARAGÓN,10704005,142,777,662,87,144
2026,licenciatura,escolarizado,1,INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,10800115,24,137,101,90,24
2026,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,10900115,100,1468,1276,107,113
2026,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,10904005,63,592,519,96,67
2026,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,11010005,45,137,115,70,65
2026,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,11008005,25,42,34,44,27
2026,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,11000115,110,2925,2535,109,153
2026,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FES ARAGÓN,11004005,82,1689,1472,104,100
2026,licenciatura,escolarizado,1,INGENIERIA EN ENERGIAS RENOVABLES,CENTRO DE INVESTIGACIÓN EN ENERGÍA,12800905,30,41,35,41,32
2026,licenciatura,escolarizado,1,INGENIERIA EN ENERGIAS RENOVABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,12810005,35,85,66,67,50
2026,licenciatura,escolarizado,1,INGENIERIA EN TELECOMUNICACIONES,FACULTAD DE INGENIERÍA,11100115,25,227,204,101,26
2026,licenciatura,escolarizado,1,INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,11200115,22,74,63,80,22
2026,licenciatura,escolarizado,1,INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,11300115,30,118,101,87,30
2026,licenciatura,escolarizado,1,INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,12000115,26,85,76,87,26
2026,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,11400115,71,1176,997,108,80
2026,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES ARAGÓN,11404005,50,662,562,99,56
2026,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,11401005,41,451,403,95,44
2026,licenciatura,escolarizado,1,INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,11500115,64,2131,1766,110,85
2026,licenciatura,escolarizado,1,INGENIERIA MECANICA,FES ARAGÓN,11504005,39,967,803,104,41
2026,licenciatura,escolarizado,1,INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,11601005,106,698,588,86,107
2026,licenciatura,escolarizado,1,INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,11700115,62,531,451,98,62
2026,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,11800055,55,645,558,108,56
2026,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES CUAUTITLÁN,11801005,66,284,238,85,67
2026,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES ZARAGOZA,11805005,108,390,334,80,112
2026,licenciatura,escolarizado,1,INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,11900055,32,98,81,86,33
2026,licenciatura,escolarizado,1,MATEMATICAS,FACULTAD DE CIENCIAS,12200035,121,374,298,94,125
2026,licenciatura,escolarizado,1,MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,13600035,32,187,150,100,41
2026,licenciatura,escolarizado,1,MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,12102005,260,475,427,59,265
2026,licenciatura,escolarizado,1,MATEMATICAS PARA EL DESARROLLO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,14010005,35,40,32,40,31
2026,licenciatura,escolarizado,1,TECNOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,12610005,35,63,56,45,52
2026,licenciatura,escolarizado,1,TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13207005,50,59,48,43,45
2026,licenciatura,escolarizado,1,URBANISMO,FACULTAD DE ARQUITECTURA,12300015,25,125,112,99,26
2026,licenciatura,escolarizado,2,BIOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,20108005,25,99,80,78,26
2026,licenciatura,escolarizado,2,BIOLOGIA,FACULTAD DE CIENCIAS,20100035,130,1504,1249,106,156
2026,licenciatura,escolarizado,2,BIOLOGIA,FES IZTACALA,20103005,110,770,674,94,119
2026,licenciatura,escolarizado,2,BIOLOGIA,FES ZARAGOZA,20105005,105,816,691,95,124
2026,licenciatura,escolarizado,2,BIOLOGIA,TLAXCALA,20100015,15,40,35,64,25
2026,licenciatura,escolarizado,2,BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,21801005,25,397,342,101,29
2026,licenciatura,escolarizado,2,CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,23007005,40,42,35,40,30
2026,licenciatura,escolarizado,2,CIENCIAS AGROGENOMICAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22306005,17,72,56,80,18
2026,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,21607005,40,39,29,41,29
2026,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,21608005,50,37,30,41,29
2026,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,20200145,115,3060,2590,112,166
2026,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FES IZTACALA,20203005,148,2884,2566,109,186
2026,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FES ZARAGOZA,20205005,125,2648,2344,109,174
2026,licenciatura,escolarizado,2,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,22507005,40,20,18,52,18
2026,licenciatura,escolarizado,2,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,22508005,22,23,21,40,20
2026,licenciatura,escolarizado,2,ECOLOGIA,FES IZTACALA,22503005,27,117,92,85,27
2026,licenciatura,escolarizado,2,ENFERMERIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,22000095,160,1477,1235,99,165
2026,licenciatura,escolarizado,2,ENFERMERIA,FES IZTACALA,22003005,130,1857,1612,102,165
2026,licenciatura,escolarizado,2,ENFERMERIA,FES ZARAGOZA,22005005,170,2841,2456,103,174
2026,licenciatura,escolarizado,2,ENFERMERIA,TLAXCALA,22000015,8,100,83,87,20
2026,licenciatura,escolarizado,2,ENFERMERIA Y OBSTETRICIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,20300095,70,2021,1644,108,74
2026,licenciatura,escolarizado,2,FARMACIA,FES CUAUTITLÁN,21901005,85,260,222,79,89
2026,licenciatura,escolarizado,2,FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22106005,63,465,370,89,68
2026,licenciatura,escolarizado,2,INGENIERIA AGRICOLA,FES CUAUTITLÁN,20401005,69,315,243,68,84
2026,licenciatura,escolarizado,2,INGENIERIA EN ALIMENTOS,FES CUAUTITLÁN,20501005,121,459,391,61,215
2026,licenciatura,escolarizado,2,MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,21708005,40,41,34,45,29
2026,licenciatura,escolarizado,2,MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,20700165,85,4210,3473,113,126
2026,licenciatura,escolarizado,2,MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLÁN,20701005,115,2479,2142,107,136
2026,licenciatura,escolarizado,2,MEDICO CIRUJANO,FACULTAD DE MEDICINA,20800125,176,16411,13668,117,279
2026,licenciatura,escolarizado,2,MEDICO CIRUJANO,FES IZTACALA,20803005,100,6434,5688,115,205
2026,licenciatura,escolarizado,2,MEDICO CIRUJANO,FES ZARAGOZA,20805005,50,5063,4375,117,71
2026,licenciatura,escolarizado,2,NUTRIOLOGIA,FES ZARAGOZA,22705005,55,1735,1393,109,69
2026,licenciatura,escolarizado,2,ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22206005,65,1049,884,105,80
2026,licenciatura,escolarizado,2,OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,20906005,39,69,56,52,40
2026,licenciatura,escolarizado,2,OPTOMETRIA,FES IZTACALA,20903005,37,320,277,97,39
2026,licenciatura,escolarizado,2,ORTESIS Y PROTESIS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,22810005,25,131,110,90,29
2026,licenciatura,escolarizado,2,PSICOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,21010005,40,255,200,80,68
2026,licenciatura,escolarizado,2,PSICOLOGIA,FACULTAD DE PSICOLOGÍA,21000195,80,4360,3604,112,141
2026,licenciatura,abierta,2,PSICOLOGIA,FACULTAD DE PSICOLOGÍA,21000196,200,1601,1136,93,208
2026,licenciatura,escolarizado,2,PSICOLOGIA,FES IZTACALA,21003005,110,2458,2161,104,168
2026,licenciatura,escolarizado,2,PSICOLOGIA,FES ZARAGOZA,21005005,150,2762,2437,105,152
2026,licenciatura,escolarizado,2,PSICOLOGIA,TLAXCALA,21000015,8,82,66,92,8
2026,licenciatura,escolarizado,2,QUIMICA,FACULTAD DE QUÍMICA,21100055,32,450,384,109,32
2026,licenciatura,escolarizado,2,QUIMICA,FES CUAUTITLÁN,21101005,38,145,134,78,40
2026,licenciatura,escolarizado,2,QUIMICA DE ALIMENTOS,FACULTAD DE QUÍMICA,21200055,48,557,479,106,48
2026,licenciatura,escolarizado,2,QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUÍMICA,21300055,60,2509,2175,113,106
2026,licenciatura,escolarizado,2,QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,21305005,55,1556,1353,108,82
2026,licenciatura,escolarizado,2,QUIMICA INDUSTRIAL,FES CUAUTITLÁN,21401005,60,248,225,82,65
2026,licenciatura,escolarizado,3,ADMINISTRACION,"ESCUELA NAL. DE ESTUDIOS SUP. OAXACA, OAX.",30111005,40,545,418,67,160
2026,licenciatura,escolarizado,3,ADMINISTRACION,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,30107005,45,46,32,41,27
2026,licenciatura,escolarizado,3,ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30100065,390,7250,6105,108,448
2026,licenciatura,abierta,3,ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30100066,80,906,630,101,82
2026,licenciatura,escolarizado,3,ADMINISTRACION,FES CUAUTITLÁN,30101005,240,1098,919,81,264
2026,licenciatura,escolarizado,3,ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,31406005,35,54,41,42,32
2026,licenciatura,escolarizado,3,ANTROPOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31900045,90,355,279,83,95
2026,licenciatura,escolarizado,3,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30200045,69,1682,1401,109,77
2026,licenciatura,abierta,3,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30200046,84,358,259,90,86
2026,licenciatura,escolarizado,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30300045,61,699,562,104,68
2026,licenciatura,abierta,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30300046,84,207,160,70,85
2026,licenciatura,escolarizado,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLÁN,30302005,70,332,282,84,91
2026,licenciatura,escolarizado,3,COMUNICACION,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,31506005,45,99,82,41,75
2026,licenciatura,escolarizado,3,COMUNICACION,FES ACATLÁN,31502005,80,896,785,91,167
2026,licenciatura,escolarizado,3,COMUNICACION Y PERIODISMO,FES ARAGÓN,31604005,145,1175,1035,88,243
2026,licenciatura,escolarizado,3,CONTADURIA,"ESCUELA NAL. DE ESTUDIOS SUP. OAXACA, OAX.",30411005,40,491,404,72,154
2026,licenciatura,escolarizado,3,CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30400065,580,5189,4503,104,587
2026,licenciatura,abierta,3,CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30400066,125,1006,729,97,129
2026,licenciatura,escolarizado,3,CONTADURIA,FES CUAUTITLÁN,30401005,325,991,883,74,356
2026,licenciatura,escolarizado,3,DERECHO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,30507005,45,127,96,40,79
2026,licenciatura,escolarizado,3,DERECHO,FACULTAD DE DERECHO,30500075,586,6142,5114,105,606
2026,licenciatura,abierta,3,DERECHO,FACULTAD DE DERECHO,30500076,360,981,729,62,422
2026,licenciatura,escolarizado,3,DERECHO,FES ACATLÁN,30502005,199,1934,1656,87,471
2026,licenciatura,abierta,3,DERECHO,FES ACATLÁN,30502006,130,292,221,52,150
2026,licenciatura,escolarizado,3,DERECHO,FES ARAGÓN,30504005,249,2929,2526,93,554
2026,licenciatura,abierta,3,DERECHO,FES ARAGÓN,30504006,105,411,317,70,136
2026,licenciatura,escolarizado,3,DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,31805005,50,89,80,49,50
2026,licenciatura,escolarizado,3,DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,TLAXCALA,31800015,50,6,4,96,1
2026,licenciatura,escolarizado,3,DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32006005,36,12,7,57,7
2026,licenciatura,escolarizado,3,ECONOMIA,FACULTAD DE ECONOMÍA,30600085,475,2016,1683,96,482
2026,licenciatura,abierta,3,ECONOMIA,FACULTAD DE ECONOMÍA,30600086,110,346,256,86,112
2026,licenciatura,escolarizado,3,ECONOMIA,FES ACATLÁN,30602005,140,623,542,87,146
2026,licenciatura,escolarizado,3,ECONOMIA,FES ARAGÓN,30604005,130,750,614,93,132
2026,licenciatura,abierta,3,ECONOMIA,FES ARAGÓN,30604006,55,143,115,68,56
2026,licenciatura,escolarizado,3,ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,31306005,70,161,137,54,78
2026,licenciatura,escolarizado,3,ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,31707005,40,40,16,53,14
2026,licenciatura,escolarizado,3,GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,30700105,35,90,81,40,74
2026,licenciatura,abierta,3,GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,30700106,31,74,53,60,38
2026,licenciatura,escolarizado,3,GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,32200175,30,29,24,45,22
2026,licenciatura,escolarizado,3,GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,32208005,23,8,8,41,7
2026,licenciatura,escolarizado,3,INFORMATICA,FES CUAUTITLÁN,30801005,75,258,225,78,78
2026,licenciatura,escolarizado,3,PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGÓN,30904005,97,95,81,40,72
2026,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,31006005,45,138,106,52,78
2026,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31000045,39,1177,995,112,39
2026,licenciatura,abierta,3,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31000046,43,233,168,96,43
2026,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,FES ACATLÁN,31002005,63,945,825,103,106
2026,licenciatura,abierta,3,RELACIONES INTERNACIONALES,FES ACATLÁN,31002006,88,167,128,58,88
2026,licenciatura,escolarizado,3,RELACIONES INTERNACIONALES,FES ARAGÓN,31004005,82,1323,1150,105,100
2026,licenciatura,abierta,3,RELACIONES INTERNACIONALES,FES ARAGÓN,31004006,60,173,142,73,65
2026,licenciatura,escolarizado,3,SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31100045,66,234,190,88,67
2026,licenciatura,abierta,3,SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31100046,42,121,91,66,54
2026,licenciatura,escolarizado,3,SOCIOLOGIA,FES ACATLÁN,31102005,80,149,128,40,106
2026,licenciatura,escolarizado,3,SOCIOLOGIA,FES ARAGÓN,31104005,47,171,148,56,97
2026,licenciatura,escolarizado,3,SOCIOLOGIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,32408005,25,25,23,42,23
2026,licenciatura,escolarizado,3,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,31200155,340,786,675,47,424
2026,licenciatura,abierta,3,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,31200156,35,178,137,73,36
2026,licenciatura,escolarizado,3,TURISMO Y DESARROLLO SOSTENIBLE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32306005,45,92,59,40,44
2026,licenciatura,escolarizado,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFÍA Y LETRAS,43700105,15,96,83,82,15
2026,licenciatura,escolarizado,4,ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43407005,75,146,122,41,108
2026,licenciatura,escolarizado,4,ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",43402055,45,114,87,49,55
2026,licenciatura,escolarizado,4,ARTES VISUALES,FACULTAD DE ARTES Y DISEÑO,40100025,90,1794,1522,102,102
2026,licenciatura,escolarizado,4,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,40200105,55,137,119,53,70
2026,licenciatura,escolarizado,4,CANTO,FACULTAD DE MÚSICA,40300135,19,55,34,41,24
2026,licenciatura,escolarizado,4,COMPOSICION,FACULTAD DE MÚSICA,40400135,21,70,47,45,35
2026,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,42906005,36,23,14,48,11
2026,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,42908005,29,22,18,40,15
2026,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFÍA Y LETRAS,42900105,17,78,67,85,17
2026,licenciatura,escolarizado,4,DISEÑO GRAFICO,FES ACATLÁN,40602005,36,1310,1120,106,42
2026,licenciatura,escolarizado,4,DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISEÑO,40500025,50,1483,1238,108,55
2026,licenciatura,escolarizado,4,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLÁN,40501005,30,694,612,101,32
2026,licenciatura,escolarizado,4,EDUCACION MUSICAL,FACULTAD DE MÚSICA,40700135,28,33,22,40,18
2026,licenciatura,escolarizado,4,ENSEÑANZA DE INGLES,FES ACATLÁN,40802005,98,213,136,40,130
2026,licenciatura,escolarizado,4,ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFÍA Y LETRAS,40900105,38,109,97,47,78
2026,licenciatura,escolarizado,4,ETNOMUSICOLOGIA,FACULTAD DE MÚSICA,41000135,20,12,8,40,8
2026,licenciatura,escolarizado,4,FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,41100105,50,335,265,89,67
2026,licenciatura,abierta,4,FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,41100106,50,271,200,87,67
2026,licenciatura,escolarizado,4,FILOSOFIA,FES ACATLÁN,41102005,77,108,84,40,70
2026,licenciatura,escolarizado,4,GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43107005,40,9,6,63,6
2026,licenciatura,escolarizado,4,HISTORIA,"ESCUELA NAL. DE ESTUDIOS SUP. OAXACA, OAX.",41211005,20,44,34,54,25
2026,licenciatura,escolarizado,4,HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,41200105,35,361,309,78,87
2026,licenciatura,abierta,4,HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,41200106,47,248,176,84,52
2026,licenciatura,escolarizado,4,HISTORIA,FES ACATLÁN,41202005,47,106,93,40,83
2026,licenciatura,escolarizado,4,HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43307005,40,27,19,41,18
2026,licenciatura,escolarizado,4,INSTRUMENTISTA,FACULTAD DE MÚSICA,41300135,102,106,71,40,66
2026,licenciatura,escolarizado,4,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,41400105,45,202,176,64,106
2026,licenciatura,abierta,4,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,41400106,95,158,116,55,99
2026,licenciatura,escolarizado,4,LENGUA Y LITERATURAS HISPANICAS,FES ACATLÁN,41402005,45,67,58,40,58
2026,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFÍA Y LETRAS,41500105,27,8,5,63,5
2026,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFÍA Y LETRAS,41600105,37,16,8,42,7
2026,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,41700105,125,121,73,42,70
2026,licenciatura,abierta,4,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,41700106,16,59,28,69,23
2026,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFÍA Y LETRAS,41800105,23,29,23,43,20
2026,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFÍA Y LETRAS,43000105,19,14,9,63,7
2026,licenciatura,escolarizado,4,LETRAS CLASICAS,FACULTAD DE FILOSOFÍA Y LETRAS,41900105,20,60,50,64,32
2026,licenciatura,escolarizado,4,LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",43900425,40,130,90,70,45
2026,licenciatura,escolarizado,4,LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFÍA Y LETRAS,42000105,32,415,355,102,33
2026,licenciatura,escolarizado,4,LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43207005,40,20,14,47,14
2026,licenciatura,escolarizado,4,MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43807005,25,54,33,49,30
2026,licenciatura,escolarizado,4,PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,42100105,150,1626,1415,94,161
2026,licenciatura,abierta,4,PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,42100106,50,1099,762,101,51
2026,licenciatura,escolarizado,4,PEDAGOGIA,FES ACATLÁN,42102005,85,1012,893,92,86
2026,licenciatura,escolarizado,4,PEDAGOGIA,FES ARAGÓN,42104005,135,1591,1386,92,138
2026,licenciatura,escolarizado,4,PIANO,FACULTAD DE MÚSICA,42200135,33,30,21,44,20
2026,licenciatura,escolarizado,4,TEATRO Y ACTUACION,FACULTAD DE MÚSICA,43600135,174,704,576,62,300
